image,T-LE,M-LE,R-LE,T-Body,M-Body,R-Body
DJI_0182_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0182_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0182_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0182_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0182_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0182_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0182_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0184_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0050041386065
DJI_0184_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0184_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0184_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0184_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0184_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0184_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0184_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0184_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0184_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0184_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0184_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0184_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0184_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0184_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0184_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0184_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0184_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0191_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0191_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0191_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0191_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0191_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0191_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0191_1_0.JPG,0.0,0.1058049925872,0.0,0.0,0.0,0.0
DJI_0191_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0191_1_2.JPG,0.0,0.0,0.0,0.0,0.1088476499348,0.0
DJI_0191_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0191_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0191_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0191_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0191_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0191_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0191_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0191_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0191_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0201_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0201_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0201_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0201_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0201_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0201_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0201_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0201_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0201_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0201_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0201_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0201_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0201_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0201_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0201_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0201_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0201_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0201_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0203_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0203_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0203_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0203_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0203_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0203_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0203_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0203_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0203_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0203_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0203_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0203_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0203_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0203_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0203_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0203_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0203_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0203_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0206_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0206_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0206_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0206_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0206_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0206_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0206_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0206_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0206_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0206_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0206_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0206_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0206_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0206_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0206_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0206_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0206_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0206_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0327_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0327_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0327_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0327_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0327_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0327_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0327_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0327_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0327_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0327_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0327_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0327_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0327_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0327_2_1.JPG,0.0,0.0,0.0,0.0949025265,0.0,0.0
DJI_0327_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0327_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0327_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0327_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0357_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0357_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0357_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0357_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0357_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0357_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0357_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0357_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0357_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0357_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0357_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0357_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0357_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0357_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0357_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0357_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0357_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0357_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0359_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0359_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0359_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0359_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0359_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0359_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0359_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0359_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0359_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0359_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0359_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0359_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0359_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0359_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0359_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0359_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0359_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0359_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0376_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0376_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0376_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0376_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0376_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0376_0_5.JPG,0.0,0.0,0.004732596476999999,0.0,0.0,0.0
DJI_0376_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0376_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0376_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0376_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0376_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0376_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0376_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0376_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0376_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0376_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0376_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0376_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0395_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0395_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0395_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0395_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.006348464781119999
DJI_0395_0_4.JPG,0.0,0.0,0.010306927957364997,0.0,0.0,0.0
DJI_0395_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0395_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0395_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0395_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0395_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0395_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0395_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0395_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0395_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0395_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0395_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0395_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0395_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0413_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0413_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0413_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0413_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0413_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0413_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0413_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0413_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0413_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0413_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0413_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0413_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0413_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0413_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0413_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0413_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0413_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0413_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0433_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0433_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0433_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0433_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0433_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0433_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0433_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0433_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0433_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0433_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0433_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0433_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0433_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0433_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0433_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0433_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0433_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0433_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0434_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0434_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0434_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0434_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0434_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0434_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0434_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0434_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0434_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0434_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0434_1_4.JPG,0.0,0.518804394616,0.0,0.0,0.0,0.0
DJI_0434_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0434_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0434_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0434_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0434_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0434_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0434_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0616_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0616_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0616_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.26496585174886
DJI_0616_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0616_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0616_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0616_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0616_1_1.JPG,0.0,0.0,0.0,0.0,0.05200074287511999,0.0
DJI_0616_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0616_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0616_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0616_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0616_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0616_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0616_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0616_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0616_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0616_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0619_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0619_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0619_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0619_0_3.JPG,0.0,0.0,0.12207424719327001,0.0,0.0,0.0
DJI_0619_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0619_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0619_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0619_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0619_1_2.JPG,0.0,0.02216574259812,0.0,0.0,0.02691673598314,0.0
DJI_0619_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0619_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0619_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0619_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0619_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0619_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0619_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0619_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0619_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0624_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0624_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0624_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0624_0_3.JPG,0.0,0.0,0.02052207835818,0.0,0.0,0.0
DJI_0624_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0624_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0624_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0624_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0624_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0624_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0624_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0624_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0624_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0624_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0624_2_2.JPG,0.0,0.0,0.0,0.303466086576,0.0,0.0
DJI_0624_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0624_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0624_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0687_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0687_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0687_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.01963344045684
DJI_0687_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0687_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0687_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0687_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0687_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0687_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0687_1_3.JPG,0.0,0.0,0.0,0.0,0.00563275710432,0.0
DJI_0687_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0687_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0687_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0687_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0687_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0687_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0687_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0687_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0694_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0694_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0694_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.021916740978
DJI_0694_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0694_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0694_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0694_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0694_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0694_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0694_1_3.JPG,0.0,0.034144222039,0.0,0.0,0.0,0.0
DJI_0694_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0694_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0694_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0694_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0694_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0694_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0694_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0694_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0699_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0699_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0699_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0699_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0699_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0699_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0699_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0699_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0699_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0699_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0699_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0699_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0699_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0699_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0699_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0699_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0699_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0699_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0703_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0703_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0703_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0703_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0703_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0703_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0703_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
